Game ID,Title,Slug,Categories,Keyword Count,Top Keywords
986,"Trump the Puppet","trump-the-puppet","puzzle",31,"brain games|cool math games trump the puppet|crazy games trump the puppet|how to play trump the puppet|logic games"
889,"PGA3 Zombie","pga3-zombie","multiplayer",31,"2 player games|cool math games pga3 zombie|crazy games pga3 zombie|how to play pga3 zombie|multiplayer games"
831,"Something below the Sea Hard version","something-below-the-sea-hard-version","adventure",31,"adventure games|cool math games something below the sea hard version|crazy games something below the sea hard version|exploration games|how to play something below the sea hard version"
768,"Duo Adventures (Legacy of Traps)","duo-adventures-legacy-of-traps","puzzle",31,"brain games|cool math games duo adventures (legacy of traps)|crazy games duo adventures (legacy of traps)|duo adventures (legacy of traps)|duo adventures (legacy of traps) HTML5 game"
445,"Snake 2025","snake-2025","arcade",31,"arcade games|classic games|cool math games snake 2025|crazy games snake 2025|how to play snake 2025"
257,"3D Super Rolling Ball Race","3d-super-rolling-ball-race","racing",32,"3d super rolling ball race|3d super rolling ball race HTML5 game|3d super rolling ball race ball|3d super rolling ball race browser game|3d super rolling ball race controls"
1435,"Soccer Physics 2","soccer-physics-2","sports|desktop",30,"athletic games|ball games|cool math games soccer physics 2|crazy games soccer physics 2|how to play soccer physics 2"
1347,"MineBlocks 3D Maze","mineblocks-3d-maze","logic|desktop",30,"brain teasers|cool math games mineblocks 3d maze|crazy games mineblocks 3d maze|how to play mineblocks 3d maze|logic games"
1121,"Master Crazy Damage","master-crazy-damage","action|desktop",32,"action games|battle games|combat games|cool math games master crazy damage|crazy games master crazy damage"
697,"Jungle Fury Mutant Rhino Mayhem","jungle-fury-mutant-rhino-mayhem","adventure",31,"adventure games|cool math games jungle fury mutant rhino mayhem|crazy games jungle fury mutant rhino mayhem|exploration games|how to play jungle fury mutant rhino mayhem"
557,"Drive.IO","drive-io","racing",32,"car games|cool math games drive.io|crazy games drive.io|drive.io|drive.io HTML5 game"
338,"Gummy Blocks Puzzle","gummy-blocks-puzzle","puzzle",32,"brain games|cool math games gummy blocks puzzle|crazy games gummy blocks puzzle|gummy blocks puzzle|gummy blocks puzzle HTML5 game"
327,"Sauce Silk Spy","sauce-silk-spy","hypercasual",31,"cool math games sauce silk spy|crazy games sauce silk spy|how to play sauce silk spy|hyper casual games|instant games"
39,"Stylish Hip Hop Girl","stylish-hip-hop-girl","girls",31,"cool math games stylish hip hop girl|crazy games stylish hip hop girl|dress up games|girls games|how to play stylish hip hop girl"
1568,"Oink Run","oink-run","logic|desktop",30,"brain teasers|cool math games oink run|crazy games oink run|how to play oink run|logic games"
1104,"Cyborg Runner","cyborg-runner","action|desktop",32,"action games|battle games|combat games|cool math games cyborg runner|crazy games cyborg runner"
250,"Relaxing Sudoku and Futushiki","relaxing-sudoku-and-futushiki","puzzle",30,"brain games|cool math games relaxing sudoku and futushiki|crazy games relaxing sudoku and futushiki|how to play relaxing sudoku and futushiki|logic games"
126,"Doodle Dash","doodle-dash","hypercasual",30,"cool math games doodle dash|crazy games doodle dash|doodle dash|doodle dash HTML5 game|doodle dash ball"
1573,"Word Wood","word-wood","logic|desktop",30,"brain teasers|cool math games word wood|crazy games word wood|how to play word wood|logic games"
1515,"Elsa - Wedding Hairdresser For Princesses","elsa-wedding-hairdresser-for-princesses","girls|desktop",31,"cool math games elsa - wedding hairdresser for princesses|crazy games elsa - wedding hairdresser for princesses|dress up games|elsa - wedding hairdresser for princesses|elsa - wedding hairdresser for princesses HTML5 game"
1204,"Friends Battle Swords Drawn","friends-battle-swords-drawn","logic|desktop",31,"brain teasers|cool math games friends battle swords drawn|crazy games friends battle swords drawn|friends battle swords drawn|friends battle swords drawn HTML5 game"
921,"Hop To Rescue","hop-to-rescue","hypercasual",31,"cool math games hop to rescue|crazy games hop to rescue|hop to rescue|hop to rescue HTML5 game|hop to rescue adventure"
818,"Mysterious elevator","mysterious-elevator","puzzle",32,"brain games|cool math games mysterious elevator|crazy games mysterious elevator|how to play mysterious elevator|logic games"
324,"Truck Driving Simulator offroad","truck-driving-simulator-offroad","action",32,"action games|battle games|combat games|cool math games truck driving simulator offroad|crazy games truck driving simulator offroad"
1757,"Blockers & Breakers","blockers-breakers","strategy|desktop",31,"blockers & breakers|blockers & breakers HTML5 game|blockers & breakers activating|blockers & breakers blockers|blockers & breakers browser game"
686,"Lost Adventure","lost-adventure","hypercasual",31,"cool math games lost adventure|crazy games lost adventure|how to play lost adventure|hyper casual games|instant games"
391,"Data Breach","data-breach","arcade",31,"arcade games|classic games|cool math games data breach|crazy games data breach|data breach"
210,"Italian Brainrot Tung Tung Sahur Anomaly","italian-brainrot-tung-tung-sahur-anomaly","puzzle",32,"brain games|cool math games italian brainrot tung tung sahur anomaly|crazy games italian brainrot tung tung sahur anomaly|how to play italian brainrot tung tung sahur anomaly|italian brainrot tung tung sahur anomaly"
151,"Sprunki Block Challenge","sprunki-block-challenge","puzzle",32,"brain games|cool math games sprunki block challenge|crazy games sprunki block challenge|how to play sprunki block challenge|logic games"
1179,"Stick Runner","stick-runner","action|desktop",31,"action games|battle games|combat games|cool math games stick runner|crazy games stick runner"
1166,"Bubble Shooter Space","bubble-shooter-space","strategy|desktop",26,"bubble shooter space|bubble shooter space HTML5 game|bubble shooter space browser game|bubble shooter space controls|bubble shooter space free"
1130,"My Sliding Blocks","my-sliding-blocks","logic|desktop",31,"brain teasers|cool math games my sliding blocks|crazy games my sliding blocks|how to play my sliding blocks|logic games"
702,"Safari Match","safari-match","puzzle",32,"brain games|cool math games safari match|crazy games safari match|how to play safari match|logic games"
176,"Solitaire Girls 2","solitaire-girls-2","hypercasual",31,"cool math games solitaire girls 2|crazy games solitaire girls 2|how to play solitaire girls 2|hyper casual games|instant games"
174,"Hugli Wugli vs Tung Tung Sahur","hugli-wugli-vs-tung-tung-sahur","arcade",31,"arcade games|classic games|cool math games hugli wugli vs tung tung sahur|crazy games hugli wugli vs tung tung sahur|how to play hugli wugli vs tung tung sahur"
1877,"Knight Arena","knight-arena","action|desktop",32,"action games|battle games|combat games|cool math games knight arena|crazy games knight arena"
1704,"Mad City Rokurou Rangetsu","mad-city-rokurou-rangetsu","action|desktop",31,"action games|battle games|combat games|cool math games mad city rokurou rangetsu|crazy games mad city rokurou rangetsu"
1684,"Tag the Flag","tag-the-flag","action|desktop",32,"action games|battle games|combat games|cool math games tag the flag|crazy games tag the flag"
1565,"Crazy Maze","crazy-maze","logic|desktop",31,"brain teasers|cool math games crazy maze|crazy games crazy maze|crazy maze|crazy maze HTML5 game"
1275,"Hunting Deer","hunting-deer","action|desktop",32,"action games|battle games|combat games|cool math games hunting deer|crazy games hunting deer"
981,"The Genius Crow","the-genius-crow","puzzle",31,"brain games|cool math games the genius crow|crazy games the genius crow|how to play the genius crow|logic games"
930,"Brick Breaker Gala","brick-breaker-gala","shooting",32,"brick breaker gala|brick breaker gala HTML5 game|brick breaker gala balls|brick breaker gala brick|brick breaker gala browser game"
899,"Tomb of the Mask Color Maze","tomb-of-the-mask-color-maze","puzzle",32,"brain games|cool math games tomb of the mask color maze|crazy games tomb of the mask color maze|how to play tomb of the mask color maze|logic games"
664,"Pixel Zombie Survival 2025","pixel-zombie-survival-2025","shooting",32,"cool math games pixel zombie survival 2025|crazy games pixel zombie survival 2025|fps games|gun games|how to play pixel zombie survival 2025"
373,"Labubu Skate Parkour","labubu-skate-parkour","arcade",31,"arcade games|classic games|cool math games labubu skate parkour|crazy games labubu skate parkour|how to play labubu skate parkour"
238,"Prankster Cat Simulator Fun","prankster-cat-simulator-fun","hypercasual",31,"cool math games prankster cat simulator fun|crazy games prankster cat simulator fun|how to play prankster cat simulator fun|hyper casual games|instant games"
1970,"Photo Puzzle","photo-puzzle","logic|desktop",30,"brain teasers|cool math games photo puzzle|crazy games photo puzzle|how to play photo puzzle|logic games"
700,"Smash Sprout","smash-sprout","hypercasual",31,"cool math games smash sprout|crazy games smash sprout|how to play smash sprout|hyper casual games|instant games"
591,"Word Maze","word-maze","puzzle",32,"brain games|cool math games word maze|crazy games word maze|how to play word maze|logic games"
341,"Fruit Merge Juicy Drop Fun","fruit-merge-juicy-drop-fun","puzzle",32,"brain games|cool math games fruit merge juicy drop fun|crazy games fruit merge juicy drop fun|fruit merge juicy drop fun|fruit merge juicy drop fun HTML5 game"
284,"Space Survival Rainbow Friends Monster","space-survival-rainbow-friends-monster","arcade",31,"arcade games|classic games|cool math games space survival rainbow friends monster|crazy games space survival rainbow friends monster|how to play space survival rainbow friends monster"
66,"Banana Quest","banana-quest","hypercasual",31,"banana quest|banana quest HTML5 game|banana quest bananas|banana quest browser game|banana quest collect"
2005,"Save RED Square","save-red-square","logic|desktop",31,"brain teasers|cool math games save red square|crazy games save red square|how to play save red square|logic games"
1207,"Rotating Fruits","rotating-fruits","logic|desktop",31,"brain teasers|cool math games rotating fruits|crazy games rotating fruits|how to play rotating fruits|logic games"
885,"Bloons Battles","bloons-battles","shooting",31,"bloons battles|bloons battles HTML5 game|bloons battles all|bloons battles balloons|bloons battles bloons"
869,"Paws Off My Clues!","paws-off-my-clues","multiplayer",31,"2 player games|cool math games paws off my clues!|crazy games paws off my clues!|how to play paws off my clues!|multiplayer games"
748,"Sharpshot Trials","sharpshot-trials","shooting",32,"cool math games sharpshot trials|crazy games sharpshot trials|fps games|gun games|how to play sharpshot trials"
713,"Flowers vs Zombies","flowers-vs-zombies","shooting",32,"cool math games flowers vs zombies|crazy games flowers vs zombies|flowers vs zombies|flowers vs zombies HTML5 game|flowers vs zombies amp"
563,"Snake Nokia Classic","snake-nokia-classic","hypercasual",31,"cool math games snake nokia classic|crazy games snake nokia classic|how to play snake nokia classic|hyper casual games|instant games"
459,"Labubu Zombie Miner","labubu-zombie-miner","arcade",31,"arcade games|classic games|cool math games labubu zombie miner|crazy games labubu zombie miner|how to play labubu zombie miner"
456,"Mickey Run Adventure Game","mickey-run-adventure-game","arcade",30,"arcade games|classic games|cool math games mickey run adventure game|crazy games mickey run adventure game|how to play mickey run adventure game"
1798,"Doraemon Cut puzzle","doraemon-cut-puzzle","strategy|desktop",31,"cool math games doraemon cut puzzle|crazy games doraemon cut puzzle|doraemon cut puzzle|doraemon cut puzzle HTML5 game|doraemon cut puzzle browser game"
1766,"Puppets Cemetery","puppets-cemetery","action|desktop",32,"action games|battle games|combat games|cool math games puppets cemetery|crazy games puppets cemetery"
